language,model,term,layer,proj,cosdiff
es,facebook/xlm-v-base,cocinera,10,-1.0160824060440063,-0.012245357036590576
es,facebook/xlm-v-base,cocinera,11,-0.9230407476425171,-0.008127808570861816
es,facebook/xlm-v-base,cocinera,12,3.1236977577209473,-7.712841033935547e-05
es,facebook/xlm-v-base,minera,0,-0.1205824613571167,-0.01610514521598816
es,facebook/xlm-v-base,minera,1,-0.05696593225002289,-0.006558656692504883
es,facebook/xlm-v-base,minera,2,-0.38668715953826904,-0.009899139404296875
es,facebook/xlm-v-base,minera,3,-0.20279625058174133,-0.009318292140960693
es,facebook/xlm-v-base,minera,4,-0.2933453917503357,-0.010089397430419922
es,facebook/xlm-v-base,minera,5,-0.5626009702682495,-0.016541779041290283
es,facebook/xlm-v-base,minera,6,-0.2596845030784607,-0.010825693607330322
es,facebook/xlm-v-base,minera,7,-0.374531090259552,-0.015226781368255615
es,facebook/xlm-v-base,minera,8,-0.5114990472793579,-0.013425171375274658
es,facebook/xlm-v-base,minera,9,-0.2915658950805664,-0.009398460388183594
